smiles	idnumber
CCOC1CC(N(C)c2ncnc3c2ncn3CC2(CO)COC2)C1	Z2760973237
CCNC(=O)CN1CCN(c2ncnc3c2ncn3CC2(CO)CCOCC2)CC1	Z2760936584
CC1OCCC1(O)Cn1cnc2c(N3CC(OCC(=O)N(C)C)C3)ncnc21	Z2760952206
CC(C)CCN(CCC#N)c1ncnc2c1ncn2CC(CO)C1CCOC1	Z2760944702
CC(C)CCOC1CCN(c2ncnc3c2ncn3CC2(O)CCOCC2)CC1	Z2760942055
CCNC(=O)C1CCN(c2ncnc3c2ncn3CC(CO)C2CCOC2)CC1	Z2760944077
CC(C)C1C(=O)NCCN1c1ncnc2c1ncn2CC1(O)CCOC1	Z2760943713
CC(C)C1N(c2ncnc3c2ncn3CC(CO)C2CCOC2)CC12CCCCC2	Z2760974676
COC1CC(N(C)c2ncnc3c2ncn3CC(O)C2CCCO2)C12CCC2	Z2760970495
O=C1CN(c2ncnc3c2ncn3CC2(CO)CCOCC2)CN1CC1CC1	Z2760966296
O=S1(=O)CC[C@H]2CN(c3ncnc4c3ncn4CC(O)C3CCCO3)C[C@H]21	Z2760969094
O=S1(=O)CC[C@H]2CN(c3ncnc4c3ncn4C3CC(CO)(CO)C3)C[C@H]21	Z2760969095
CC1CN(c2ncnc3c2ncn3CC2(CO)COC2)CCN1CC(C)(C)O	Z2760962857
CC1CN(c2ncnc3c2ncn3CC2(O)CCOC2)CC2(CCOC2C)O1	Z2760968142
CCC1CN2CCCCC2CN1c1ncnc2c1ncn2CC1(CO)CCOCC1	Z2760952378
CC(Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)c1ccccc1Cl	Z1980908378
Cc1cn(C2CC(O)C(CO)O2)c(=O)n(CC(=O)Nc2ccc(C(C)(C)C)cc2)c1=O	Z1544608209
Nc1ncnc2c1nc(Br)n2C1CC(O)C(CO)O1	Z56777083
O=c1c(F)cn(C2CCCO2)c(=O)n1CC(O)C1CCCCC1	Z1828661297
Cc1cc(C(C)(O)CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(C)o1	Z1980981182
O=c1c(F)cn(C2CCCO2)c(=O)n1CC(O)C(F)(F)F	Z1689280161
O=C(Cn1c(=O)c(F)cn(C2CCCO2)c1=O)N1CCN(C(=O)c2ccco2)CC1	Z107295650
CC1OCCC1(O)Cn1cnc2c(N3CC[C@@H](N(C)CCO)[C@H]3C)ncnc21	Z2760971956
CC1CCC(NC(=O)Cn2cnc(C#N)n2)CC1	Z228465604
N#Cc1ncn(CC(=O)NC2CCCCNC2=O)n1	Z441202592
N#Cc1ncn(CC(=O)NC2CCCCC2)n1	Z228464318
N#Cc1ncn(CC(=O)NC2CCS(=O)(=O)C2)n1	Z228465322
CC1CCCCC1NC(=O)Cn1cnc(C#N)n1	Z228464876
N#Cc1ncn(CC(=O)NCCC2=CCCCC2)n1	Z228464586
N#Cc1nc(N2CCOC(C(N)=O)C2)ccc1Cl	Z1165948007
Cc1cc2ncn(CC(O)Cn3cnc(C#N)n3)c2cc1C	Z1516541303
CC1CCCCN1CCCNC(=O)Cn1cnnn1	Z247346830
Cn1c(=O)ccn(CC(=O)NCCN2CCCCCC2=O)c1=O	Z407263414
Cc1nc(CC(=O)NCC2CCCO2)cs1	Z68136901
CCOC(CC)C(=O)Nc1ccc(N2CCOCC2)nc1	Z816253114
CCS(=O)(=O)N1CCC(C(=O)NCCc2ccccn2)CC1	Z100767300
OC(COCc1cccs1)Cn1cnc2cc(F)c(F)cc21	Z287341432
CCOCCn1c(-n2nc(C)c(C)c2C)nc2c1c(=O)[nH]c(=O)n2C	Z992053648
CCc1cc(CC)n(-c2nc3c(c(=O)[nH]c(=O)n3C)n2CCOC)n1	Z992053776
O=C(Nc1ccc(OCC(F)(F)F)nc1)NC1CCOCC1	Z595327020
CC1CCN(CCNC(=O)Nc2ccc(N(C)C)nc2)CC1	Z434222792
OCc1nc2ccccc2n1CC(O)c1cc(Cl)ccc1Cl	Z641276620
Cc1cc(NC(=O)NC2CCN(C(=O)C3CC3)CC2)no1	Z287284062
Cc1noc(C)c1CC(=O)NC1CCN2CCCCC12	Z423019644
CC(Cn1ccnc1)NC(=O)C1CCCC1	Z403711664
CCC(C)NC(=O)C(C)NC(=O)c1ccc(N2CCOCC2)nc1	Z909091002
COc1ccc(NC(=O)NCCC(=O)N2CC(C)OC(C)C2)cn1	Z595301286
CCOc1ncccc1NC(=O)NC1CCN2CCCCC12	Z434665588
CNC(=O)CCNC(=O)Nc1cccnc1N1CCCC1	Z595322116
CC(CO)NC(=O)Nc1cccnc1N1CCCC1	Z434536336
O=C(Cn1cccc(C(F)(F)F)c1=O)NC1CCCCC1	Z275511484
CSc1nc(C)c(CC(=O)NC2CCCCC2)s1	Z234976568
CC(NC(=O)Cn1ccccc1=O)C12CC3CC(CC(C3)C1)C2	Z51735413
CCS(=O)(=O)N1CCC(NC(=O)c2ccc(=O)n(CCOC)n2)CC1	Z281763918
OCc1nc2ccccc2n1CC(O)COCc1ccc(Cl)cc1	Z31336167
CC(C)CCNC(=O)Cc1csc(N2CCCC2=O)n1	Z95532987
OCCn1c(CCl)nc2cc(Cl)ccc21	Z319432230
Cc1nc(N2CCOCC2)[nH]c(=O)c1CCC(=O)NC(C)C	Z224438442
COCCn1nc(C(=O)NC2CCC(C)CC2)ccc1=O	Z118408828
COCCn1nc(C(=O)NC2CCCCCCC2)ccc1=O	Z118405480
O=C(O)Cc1csc(N2CCNC2=O)n1	Z385480188
NC(=O)Cn1cc(N)cn1	Z318778374
Cc1csc(=O)n1CC(=O)NC(C1CC1)C1CC1	Z237457878
O=C(NCCc1cccnc1)NC1CCCC1	Z356181698
CC(NC(=O)Cn1ccccc1=O)C1CC2CCC1C2	Z52001552
NC(=O)c1cc(CCO)c(C(F)(F)F)[nH]c1=O	Z316120026
CC(NC(=O)Cn1cc([N+](=O)[O-])ccc1=O)C1CC2CCC1C2	Z17861191
COCCn1nc(C(=O)NC(C2CC2)C2CC2)ccc1=O	Z282956700
O=C(Nc1cccnc1)NC(C1CC1)C1CC1	Z241156106
CC(NC(N)=O)C(=O)NCc1ccc(N2CCOCC2)nc1	Z231299752
CC(=O)c1cccc(OCC(O)Cn2cnc3ccccc32)c1	Z31371290
Cc1cccc(C)c1OCC(O)Cn1nc(C)c(C)c(C#N)c1=O	Z355428474
CS(=O)(=O)NCc1ccc(N2CCOCC2)nc1	Z227929380
CCn1c(=O)n(CC(O)COc2ccc(C#N)cc2)c2ccccc21	Z228477372
OC(CN1CCOCC1)Cn1c(C(F)(F)F)nc2ccccc21	Z281151688
Cc1nn(C)c(C)c1CC(=O)NC(C1CC1)C1CC1	Z254610870
NC(=O)Cc1csc(NC(=O)CCC2CCCC2)n1	Z147200208
Cc1cc(NC(=O)NC(C2CC2)C2CC2)no1	Z241156102
COCCn1c(SCC(N)=O)nc2cc(Cl)ccc21	Z51503477
Cc1cc(NC(=O)NC2CC(C)(C)NC(C)(C)C2)no1	Z237861542
COCCn1c(N)c(NCc2ccccc2)c(=O)[nH]c1=O	Z55848362
CCC(C)C(=O)NCc1cccnc1N1CCOCC1	Z333679022
Cc1nn(CC(O)c2ccc(Cl)cc2)c(=O)c(C#N)c1C	Z280576586
Cc1ccccc1OCCn1c(C(F)(F)F)ccc(C(N)=O)c1=O	Z223060064
Cc1cc(NC(=O)NCC2(N(C)C)CCCCC2)no1	Z166730358
CCNc1cnn(CCOc2ccc(Cl)cc2)c(=O)c1Cl	Z165209380
OCc1nc2ccccc2n1CC(O)c1ccccc1F	Z334850146
Cc1cccc(OCCn2c(C(F)(F)F)ccc(C(N)=O)c2=O)c1	Z223060062
Cc1nc2ccccc2n1CC(O)CN1CCOCC1	Z92741768
O=c1c(Cl)c(NCCO)cnn1CCOc1ccc(Cl)cc1	Z165207658
NC(=O)Cn1c(SCC(=O)NC2CC2)nnc1C1CC1	Z237443954
CNc1cnn(CCOc2ccc(Cl)cc2)c(=O)c1Cl	Z372962382
C=CCNc1cnn(CCOc2ccc(Cl)cc2)c(=O)c1Cl	Z165209528
CCC(=O)Nc1ccc(N2CCOCC2)cn1	Z271108958
O=C(Cn1ccc(=O)[nH]c1=O)NC(C1CC1)C1CC1	Z282956164
Cc1cc(C)n(CC(O)c2ccc(Cl)cc2)c(=O)c1C(N)=O	Z360343006
CC1CCC(NC(=O)Cn2cccnc2=O)CC1	Z362693220
CC(NC(=O)C(C)(C)C)C(=O)NCc1ccc(N2CCOCC2)nc1	Z244356314
CC(=O)NC(C(=O)NCc1ccc(N2CCOCC2)nc1)C(C)C	Z220314492
Cc1nc(C)c(CC(=O)O)c(=O)[nH]1	Z57912416
O=C(Cn1cccnc1=O)NC1CCCCCC1	Z362692468
CC(C)(C)C(=O)NCC(=O)NCc1ccc(N2CCOCC2)nc1	Z226222598
Cc1cc(NC(=O)NCC(C)(C)N2CCOCC2)no1	Z166735378
Cc1cc(C)n(CC(O)c2ccccc2F)c(=O)c1C(N)=O	Z360342412
CC1(c2ccccn2)NC(=O)NC1=O	Z240132048
CCCOC1CCCN(c2ncc(C(N)=O)cc2Cl)C1	Z900172684
CC(C(=O)NCC1CCCCC1)n1cncn1	Z337752336
Cn1c(=O)n(CC(O)c2ccccc2F)c2ccccc21	Z355426892
C#CCNC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O	Z356369672
CCNC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O	Z356368416
N#CCCNC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O	Z356369148
CCC(C)NC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O	Z335307622
CC(C)CNC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O	Z335307638
O=C(NCCc1cccnc1)NC1CCCCCCC1	Z356217680
CCCNC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O	Z335307644
CC(C)C(=O)NCc1cccnc1N1CCOCC1	Z333675358
CC1CN(c2ccc(C(=O)O)cn2)CC(C)O1	Z330796348
Cl.Cl.O=C(NCCc1ccccn1)C1CCNCC1	Z228586696
N#Cc1cn(C2CC2)c(=O)n(CC(N)=O)c1=O	Z335307218
CC(C)(C)NC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O	Z335307624
CNC(=O)NC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O	Z335307796
CC(C)CCNC(=O)Cn1ccc(=O)[nH]c1=O	Z139934992
N#Cc1cn(C2CC2)c(=O)n(CC(=O)NC(N)=O)c1=O	Z335307672
CC(C)NC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O	Z335307612
OC(Cn1cnc2ccccc21)c1ccccc1F	Z355415074
CCCCC(=O)NCc1ccnc(N2CCOCC2)c1	Z343401344
CNC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O	Z335307630
C=CCNC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O	Z335307634
N#Cc1cn(C2CC2)c(=O)n(CC(=O)NC2CCCC2)c1=O	Z335307384
COCCNC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O	Z335307620
N#Cc1cn(C2CC2)c(=O)n(CC(=O)NC2CC2)c1=O	Z335307350
CC(C)(CNC(=O)Cn1cc([N+](=O)[O-])ccc1=O)N1CCOCC1	Z297821090
CCC(C)C(=O)Nc1ccc(N2CCOCC2)cn1	Z296522552
CC(C)CC(=O)NCc1cccnc1N1CCOCC1	Z333675528
O=C(Cn1ccccc1=O)NCC1CCCCC1	Z51982263
CC(C)CCC(=O)NCc1cccnc1N1CCOCC1	Z333679350
Cc1nn(C)c(C)c1CC(=O)NCC1CCCCC1	Z212134512
CC(C)(C)CC(=O)NCc1cccnc1N1CCOCC1	Z333675756
CCCNC(=O)Cc1csc(NC(=O)C2CC2)n1	Z317431800
CC(=O)c1ccc(OCC(O)Cn2c(=O)n(C)c3ccccc32)cc1	Z301095806
CC(C)CCNC(=O)Cc1csc(NC(=O)C2CC2)n1	Z317419162
O=C(Cn1ccc(=O)[nH]c1=O)NC1CCCCC1	Z135417488
Cc1nn(CCO)c2nc(-c3ccco3)cc(C(=O)O)c12	Z98638831
O=C(Cn1cccc(C(F)(F)F)c1=O)NC1CCS(=O)(=O)C1	Z275511842
Cn1c(=O)n(CC(O)c2ccccc2)c2ccccc21	Z227091020
Cn1c(=O)n(CC(O)COc2ccc(F)cc2)c2ccccc21	Z301096500
CC1CCC(NC(=O)Cn2ccc(=O)[nH]c2=O)CC1	Z135951330
COCCn1c(N)cc(=O)n(CC(=O)NC2CCCC(C)C2C)c1=O	Z335145754
CC(C)(C)C(=O)NCc1ccc(N2CCOCC2)nc1	Z236278496
CC(C)C(=O)Nc1ccc(N2CCOCC2)cn1	Z284412840
Cn1c(=O)n(CC(O)COc2ccccc2F)c2ccccc21	Z301095768
COc1ccc(OCC(O)Cn2c(=O)n(C)c3ccccc32)cc1	Z301096664
Cn1c(=O)n(CC(O)c2ccc(F)cc2)c2ccccc21	Z301098172
Cn1c(=O)n(CC(O)COCc2ccccc2)c2ccccc21	Z301096024
Cn1c(=O)n(CC(O)COCc2ccccc2F)c2ccccc21	Z301096034
Cc1nn(CC(C)C)c(C)c1CC(=O)NC1CCCC1	Z108808272
CCC(=O)Nc1ccc(N2CCOCC2)nc1	Z237085840
O=C(O)CNC(=O)Cn1cc(C(F)(F)F)cc(Cl)c1=O	Z223952512
CC(C)C(=O)Nc1ccc(N2CCOCC2)nc1	Z237085818
Cc1cc(C(C)(C)C)ccc1OCC(O)Cn1c(=O)ccn(C)c1=O	Z317187784
CCCC(=O)NCc1ccc(N2CCOCC2)nc1	Z226219830
CCCCC(=O)NCc1ccc(N2CCOCC2)nc1	Z226219824
CCC(=O)NCc1ccc(N2CCOCC2)nc1	Z226219932
CCC(C)C(=O)NCc1ccc(N2CCOCC2)nc1	Z238078508
O=C(Cn1ncc(Cl)c(Cl)c1=O)NC1CCCC1	Z19024505
Cn1ccc(=O)n(CC(O)COc2ccccc2)c1=O	Z317187750
Cc1nc2ccccc2n1CC(O)COCc1ccco1	Z31371484
Cc1nn(CC(=O)NC2CCC(C)CC2)c(=O)c(C#N)c1C	Z98425487
CCCCCC(=O)Nc1ccc(N2CCOCC2)cn1	Z296522696
Cc1nn(CC(=O)NC(=O)NC2CCCCC2C)c(=O)c(C#N)c1C	Z98425686
Cc1nc(SCC(=O)NC2CCCCC2C)nc(O)c1CCO	Z194302744
CCCCn1c(N)c(N(CC)C(=O)C2=COCCO2)c(=O)[nH]c1=O	Z30044659
Cc1nn(CC(C)C)c(C)c1CC(=O)NC1CC1	Z108824006
O=C(Cn1ncc(Cl)c(Cl)c1=O)NC1CCCCC1	Z19024551
CCC(C)NC(=O)Cn1cc([N+](=O)[O-])cc(C(N)=O)c1=O	Z289961802
Cc1nn(CC(O)COc2ccccc2C(C)C)c(=O)c(C#N)c1C	Z316057756
Cc1ccc(C)c(OCC(O)Cn2nc(C)c(C)c(C#N)c2=O)c1	Z316057764
CC1CCCCC1NC(=O)Cn1cc([N+](=O)[O-])cc(C(N)=O)c1=O	Z289961836
Cc1nc2ccccc2n1CC(O)c1ccc(F)cc1	Z240973026
CC(=O)NC(C)c1nc2ccccc2n1CC(O)c1ccccc1	Z318892452
CC(C)(C)CC(=O)Nc1ccc(N2CCOCC2)cn1	Z284413756
CSCCC(=O)Nc1ccc(N2CCOCC2)cn1	Z284427946
CCC(C)NC(=O)Cn1c(N)nc(C#N)c1C#N	Z315982242
CCCn1c(N)c(N(C)CCOC)c(=O)[nH]c1=O	Z282099466
CC(C)CCC(=O)Nc1ccc(N2CCOCC2)cn1	Z284427968
CC(C)CC(=O)NCc1ccc(N2CCOCC2)nc1	Z226220010
COCCNc1ccc(S(=O)(=O)N2CCN(C)CC2)cn1	Z31194144
CC(C)(C)CC(=O)NCc1ccc(N2CCOCC2)nc1	Z226220556
OC(Cn1cnc2cc(F)c(F)cc21)c1ccccc1	Z287340948
CCCn1c(N)c(N(CC)CCOC)c(=O)[nH]c1=O	Z286879306
OCc1nc2ccccc2n1CC(O)c1ccc(F)cc1	Z240974220
COc1ccc(OCCn2c(CCO)nc3ccccc32)cc1	Z314612316
CCC(O)c1nc2ccccc2n1CCOc1ccccc1OC	Z274572330
Cn1nc(NCC2CCCO2)c(=O)n(C)c1=O	Z86230296
COc1ccccc1OCCn1c(C(C)(C)O)nc2ccccc21	Z295463794
Cc1cccc(OCCn2c(CCO)nc3ccccc32)c1	Z295463766
O=c1[nH]cc(N2CCOCC2)c(=O)[nH]1	Z57282999
Cc1ccc(OCCn2c(CCO)nc3ccccc32)cc1	Z295463090
COc1ccccc1OCCn1c(CCO)nc2ccccc21	Z295463048
Cc1cc2ncn(CC(O)CN3CCOCC3)c2cc1C	Z103251510
COCCN(C(=O)C1CCC1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O	Z29729148
CNC(=O)Cn1cc(S(=O)(=O)N2CCCC2)ccc1=O	Z24061616
NC(=O)Cc1csc(NC(=O)C2CC=CCC2)n1	Z226179934
O=C(O)Cn1ccc(=O)[nH]c1=O	Z104502076
COCCn1c(NN)nc2c1c(=O)n(C)c(=O)n2C	Z285497552
Cc1cc2ncn(CC(O)COCc3ccco3)c2cc1C	Z56172516
Cc1cc(NC(=O)NCCC2=CCCCC2)no1	Z166705244
COCCn1c(SCC(=O)c2ccc[nH]2)nc2ccccc21	Z16215959
Cc1csc(=O)n1CC(=O)NCCC1=CCCCC1	Z82187402
Cc1nn(CC(=O)NCCC2=CCCCC2)c(=O)c(C#N)c1C	Z98425267
CN(C)S(=O)(=O)c1ccc(=O)n(CC(=O)NC(=O)NC2CC2)c1	Z24430888
COc1cc(C(C)=O)ccc1OCC(O)Cn1cnc2ccccc21	Z31371295
CCc1nc2ccccc2n1CC(O)COc1ccc(CC#N)cc1	Z89287269
COCCn1c(NN=Cc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C	Z271111768
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O	Z104493598
CCCNC(=O)C(C)NC(=O)Cn1nc(C)c(C)c(C#N)c1=O	Z98426159
CCc1ccc(OCC(O)Cn2c(CO)nc3ccccc32)cc1	Z31336112
OCc1nc2ccccc2n1CC(O)c1ccccc1	Z31336144
COc1ccc(OCC(O)Cn2c(C)nc3ccccc32)cc1	Z31371546
O=C(Cn1ccc(=O)[nH]c1=O)NC1CCCCCCC1	Z135544122
Cc1nn(CC(=O)NC(=O)NC2CCCCC2)c(=O)c(C#N)c1C	Z94559205
Cc1nn(CC(=O)NC(=O)NC2CCCC2)c(=O)c(C#N)c1C	Z94558922
Cc1ccc(C)c(OCC(O)Cn2c(CO)nc3ccccc32)c1C	Z31336177
CCn1cc(C#N)c(=O)n(CC(=O)NCC2CCCCC2)c1=O	Z226855882
COc1ccc(COCC(O)Cn2c(C)nc3ccccc32)cc1	Z31371508
CC(C)(C)NC(=O)Cn1cc(S(=O)(=O)N2CCCC2)ccc1=O	Z24061610
Cc1noc(C)c1CC(=O)NCC1(N(C)C)CCCCC1	Z62777877
Nc1ccc(-c2nc3ccccc3n2CCO)cc1	Z56826415
COCCn1c(C(C)NC(=O)c2ccco2)nc2ccccc21	Z239605834
COCCn1c(CNC(=O)c2ccco2)nc2ccccc21	Z239548894
CCOCCn1c(CNC(=O)c2ccco2)nc2ccccc21	Z239548886
CC(C#N)(NC(=O)Cn1cc(C(F)(F)F)ccc1=O)C1CC1	Z16406599
CCOCCn1c(C(C)NC(=O)c2ccco2)nc2ccccc21	Z239547110
Cc1cccc(OCCn2c(CCNC=O)nc3ccccc32)c1	Z239092914
CC(=O)NCCc1nc2ccccc2n1CCOc1ccccc1C	Z57841125
O=C(Cn1cc(C(F)(F)F)ccc1=O)NC1CCCCCCC1	Z16406779
N#CC1(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)CCCCC1	Z51133125
COCCn1c(NCCO)nc2c1c(=O)[nH]c(=O)n2C	Z238917704
COc1ccc(OCCn2c(CO)nc3ccccc32)cc1	Z25755521
Cc1cc2ncn(CC(O)CN)c2cc1C.Cl.Cl	Z234893437
CCOCCn1c(N2CCCCCC2)nc2c1c(=O)[nH]c(=O)n2C	Z223825800
COCCn1c(N2CCNCC2)nc2c1c(=O)n(C)c(=O)n2C	Z223824576
COCCn1c(N)nc2c1c(=O)[nH]c(=O)n2C	Z239083228
COCCn1c(N2CCN(C)CC2)nc2c1c(=O)[nH]c(=O)n2C	Z239083212
CCOCCn1c(N2CCN(C)CC2)nc2c1c(=O)[nH]c(=O)n2C	Z238920866
COCCn1c(N2CCNCC2)nc2c1c(=O)[nH]c(=O)n2C	Z238920830
CCOCCn1c(N2CCNCC2)nc2c1c(=O)[nH]c(=O)n2C	Z238917592
CCOCCn1c(CN2CCOCC2)nc2c1c(=O)[nH]c(=O)n2C	Z238883452
COCCn1c(CN2CCOCC2)nc2c1c(=O)[nH]c(=O)n2C	Z238883356
CCOCCn1c(C(C)O)nc2ccccc21	Z57187117
OCCn1c(CN2CCCCC2)nc2ccc(Cl)cc21	Z46157356
OCc1nc2ccccc2n1CCOc1ccccc1Cl	Z25755512
Cc1ccccc1OCCn1c(CO)nc2ccccc21	Z25755516
COc1ccccc1OCCn1c(CO)nc2ccccc21	Z111665282
COCCn1c(SCC(=O)C(C#N)=C(C)N)nc2ccccc21	Z16215716
COCCn1c(N2CCOCC2)nc2c1c(=O)[nH]c(=O)n2C	Z235486180
COCCn1c(N2CCCCC2)nc2c1c(=O)[nH]c(=O)n2C	Z235445638
COCCn1c(SC(C(N)=O)c2ccccc2)nc2ccccc21	Z224061142
C=C(C)CSc1nc(C)c(CC(=O)O)c(=O)[nH]1	Z57912373
CC1CCCC(NC(=O)NC(=O)Cn2ccnc2)C1C	Z203973648
CC(NC(=O)Cn1cc(C(F)(F)F)ccc1=O)C1CC2CCC1C2	Z16406805
N=c1sccn1CC(=O)NC1CCCC1	Z48794452
Cc1nc2ccccc2n1CC(O)c1ccccc1	Z31371478
CCOCCn1c(N2CCCCC2)nc2c1c(=O)[nH]c(=O)n2C	Z223844030
COCCn1c(N2CC(C)CC(C)C2)nc2c1c(=O)[nH]c(=O)n2C	Z223837924
CCNc1nc2c(c(=O)[nH]c(=O)n2C)n1CCOC	Z223837880
COCCNc1nc2c(c(=O)[nH]c(=O)n2C)n1CCOC	Z223837874
COCCn1c(N2CCCC(C)C2)nc2c1c(=O)[nH]c(=O)n2C	Z223837870
COCCn1c(N2CCCCCC2)nc2c1c(=O)[nH]c(=O)n2C	Z223837850
CNc1nc2c(c(=O)[nH]c(=O)n2C)n1CCOC	Z223837836
COCCNc1nc2c(c(=O)n(C)c(=O)n2C)n1CCOC	Z223825808
COCCn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C	Z223825204
CCOCCn1c(N2CCC(C)CC2)nc2c1c(=O)[nH]c(=O)n2C	Z223825146
CCOCCn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C	Z223824626
COCCn1c(N2CCC(C)CC2)nc2c1c(=O)[nH]c(=O)n2C	Z223824588
COCCn1c(N(C)Cc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C	Z223814414
CCOCCn1c(N2CCCC(C)C2)nc2c1c(=O)[nH]c(=O)n2C	Z223814114
COCCn1c(N(C)C)nc2c1c(=O)[nH]c(=O)n2C	Z223814082
CCOCCn1c(N2CC(C)CC(C)C2)nc2c1c(=O)[nH]c(=O)n2C	Z223813982
O=C(Cn1ncc(Cl)c(Cl)c1=O)NCC1CCCCC1	Z19024497
CC(C)(C(=O)O)c1ccc(N)nc1.Cl	Z1258980359
CNc1ccc(NC(=O)NC2CCN(S(C)(=O)=O)CC2)cn1	Z494707792
O=C(NCC1CCS(=O)(=O)C1)Nc1ccc(N2CCCC2)nc1	Z434209814
CC(Cn1ccnc1)NC(=O)C1CCCCC1	Z403711746
CCC(C)NC(=O)Nc1ccc(N2CCOCC2)nc1	Z434203920
O=C(Nc1ccc(N2CCOCC2)nc1)NC1CCS(=O)(=O)C1	Z434196412
CC1CC1CNC(=O)Nc1nccs1	Z409670848
COCCn1nc(C(=O)NC2CCN(C(C)C)CC2)ccc1=O	Z145536764
CC1COCCN1C(=O)NCCc1cnn(C)c1	Z543635814
Cn1cc(CCNC(=O)NC2CCN3CCCCC23)cn1	Z543674408
Cc1cc(C)n(CC(=O)NCC2CCOC2)n1	Z384360608
Cc1nn(C)c(C)c1CC(=O)NCC1CCS(=O)(=O)C1	Z319059224
CC(C(=O)NC1CCN(CC(N)=O)CC1)n1cccn1	Z404980404
CC(Cn1ccnc1)NC(=O)C1=NN(C)C(=O)CC1	Z403712784
COCCn1c(-n2nc(C)cc2C)nc2c1c(=O)[nH]c(=O)n2C	Z906123784
Cc1nc(CC(=O)NC2CCCC2)cs1	Z32412988
Cc1nn(C)c(C)c1CC(=O)NCCN1CCCCC1C	Z422675178
Cc1nn(C)c(C)c1CC(=O)NCCN1CCCC(C)C1	Z422679296
Cc1cc(C)n(CCOc2cccc(F)c2)c(=O)c1C(N)=O	Z390718058
COCCn1nc(C(=O)NC2CC(C)(C)NC(C)(C)C2)ccc1=O	Z118405116
Cc1noc(C)c1CC(=O)NCC1CCOC1	Z384361778
Cc1nc(CC(=O)NC2CCC(C)CC2)cs1	Z33597708
COCCCNC(=O)c1nc(N2CCOCC2)ncc1Cl	Z454305436
CC(CN1CCCCC1)NC(=O)Cn1ccccc1=O	Z396942686
COCCn1c(-c2cc(OC)c(O)c(OC)c2)nc2ccccc21	Z637741784
CC(O)CNc1nc2ccccc2n1CC1CCCCO1	Z368629590
CC(=O)NCCNC(=O)c1nc(N2CCOCC2)ncc1Cl	Z450311144
Cc1cc(NC(=O)NC2CCCCC2)no1	Z103383084
CC(NC(=O)Cn1cc(C(F)(F)F)ccc1=O)C1CC1	Z98305001
Cc1csc(=O)n1CC(=O)NC1CCCCCCC1	Z82187673
CC1CN(c2ccnc(C(=O)O)c2)CC(C)O1.Cl	Z220436270
Nc1ccc(N2CCOCC2)nc1	Z220352448
Cc1cc(NC(=O)NC2CCC(C)CC2)no1	Z166722616
Cc1nc(N2CCOCC2)[nH]c(=O)c1CCC(=O)O	Z164707294
O=C(O)c1ccc(N2CCOCC2)nc1	Z212171862
O=C(Cn1cc(C(F)(F)F)ccc1=O)NC1CCS(=O)(=O)C1	Z16406435
O=C(Cn1cc(C(F)(F)F)ccc1=O)NCC1CCCCC1	Z16406769
COCCNc1ccc(S(=O)(=O)N2CCCC2)cn1	Z31194143
CCCn1c(N)c(N(CCOC)C(=O)C(C)(C)C)c(=O)[nH]c1=O	Z30676493
Cn1c(N)c(N2CCCCC2)c(=O)n(CC(=O)NC2CC2)c1=O	Z107165248
CCCn1c(N)c(N(CCOC)C(=O)C2CCCC2)c(=O)[nH]c1=O	Z30676614
Cc1cc(C)c(C(N)=O)c(N2CC(C)OC(C)C2)n1	Z86225646
Cc1noc(C)c1CC(=O)NCCC1=CCCCC1	Z82877805
O=C(Cn1cc(C(F)(F)F)ccc1=O)NCCC1=CCCCC1	Z16406324
O=C(Cn1ccccc1=O)NC1=NCCS1	Z51966622
O=C(Cn1cc([N+](=O)[O-])ccc1=O)NCC1CCCCC1	Z17861155
CC1CCCCC1NC(=O)Cn1cc([N+](=O)[O-])ccc1=O	Z17860842
O=C(Cn1cc(C(F)(F)F)ccc1=O)NC(=O)NC1CCCC1	Z16406487
O=C(Cn1cc([N+](=O)[O-])ccc1=O)NCCC1=CCCCC1	Z17860710
O=C(Cn1cc([N+](=O)[O-])ccc1=O)NC1CCCCC1	Z17861209
CC1CCCC(NC(=O)Cn2cc([N+](=O)[O-])ccc2=O)C1C	Z17861156
